full_group_idd	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	i
182	267.1612009014	267.1611095178	267.1612922851	908.6980930148	909.3402273925	2	1	267.1580505371	267.196105957	896.3151992372	921.6450786083		[M+H-CH2]+ 280.168	136	3124698.47307953
182	281.1750326482	281.1750167404	281.175048556	909.0482896046	909.6943927234	2	1	281.1742858887	281.1895751953	895.9649016663	921.6450786083		[M+H]+ 280.168	136	4988073.3665183
716	480.2444848616	480.2444001521	480.2445695711	421.7756139474	422.2822756768	2	1	480.2417602539	480.2576599121	407.9068916584	439.0838669023		[M+Na]+ 457.255	129	1159058.393104
716	458.2617388924	458.2617365025	458.2617412823	422.1563339394	422.6623168485	2	1	458.260925293	458.2619628906	407.53271982	436.898759861		[M+H]+ 457.255	129	4840937.40215346
24	341.0612061479	341.0611800516	341.0612322441	39.9779595352	40.4025764888	2	1	340.9526367188	341.1440734863	27.9319318508	51.6955781226		[M+H]+ 340.055	19	4710989.39558929
24	128.037160362	128.0370759755	128.0372447485	39.6643021845	40.0873124413	2	1	128.0193939209	128.1072998047	26.3822998508	52.0187247237		[M+2H-C3H2O3]2+ 340.055	19	6633020.07940016
227	286.201546967	286.2015267998	286.2015671342	710.803373924	711.0097052656	2	1	286.2011108398	286.2743225098	697.7336719773	724.0391753412		[M+H]+ 285.195	17	4579966.30938198
227	308.1840751307	308.1838602268	308.1842900345	710.803373924	711.0097052656	2	1	308.1701965332	308.2803955078	697.9240605644	724.0391753412		[M+Na]+ 285.195	17	1362122.97430034
707	455.3234335555	455.3233268448	455.3235402663	735.3802231287	735.4526834018	2	1	455.3223571777	455.3236999512	714.4564915965	748.9385154613		[M+Na]+ 432.335 [M+H]+ 454.317	586	4297197.17876473
707	539.2880689387	539.287806686	539.2883311914	737.1839137343	737.2584126654	2	1	539.266784668	539.3647460938	723.6737519526	749.9837901019		[M+K+NaCOOH]+ 432.335 [M+K+HCOOH]+ 454.317	586	851615.514388494
671	444.2812551857	444.2809030971	444.2816072742	447.2153253502	447.8563808442	2	1	444.2005615234	444.2827453613	434.3674915409	459.8302082756		[M+H]+ 443.275	90	3692500.10135078
671	466.2655637191	466.2655358588	466.2655915794	447.5823370273	448.2213730278	2	1	466.2629699707	466.2868041992	434.72884529	460.5635451004		[M+Na]+ 443.275	90	963329.499202806
272	325.0938879374	325.0935317883	325.0942440865	864.0053776785	864.5563999271	2	1	325.0690917969	325.1061401367	850.5210927395	876.5726837192		[M+Na]+ 302.112	323	17504555.2974601
272	303.1241618379	303.1241575288	303.124166147	862.2988901092	862.8480587986	2	1	303.0645141602	303.1785888672	849.8041127036	875.4961922032		[M+H]+ 302.112	323	3464192.75921314
319	653.4011878555	653.4010607121	653.4013149989	810.6591148535	810.7069961923	2	1	653.2763061523	653.4165649414	797.3595225133	824.3445956154		[M+H]+ 652.397	144	3311469.9237176
319	318.698122613	318.6980941776	318.6981510485	810.3489602335	810.6591148535	2	1	318.6973876953	318.6986694336	798.063761822	822.670249064		[M+2H-NH3]2+ 652.397	144	188484.639335225
801	509.2710797027	509.2710481229	509.2711112826	445.7499585597	446.3841063909	2	1	509.2685852051	509.291229248	433.2798933391	459.4639641276		[M+Na]+ 486.281	506	557235.307783826
801	487.287432566	487.2872633394	487.2876017925	445.0139392087	445.6424165172	2	1	487.2161560059	487.3244628906	432.9179051024	458.7381699982		[M+H]+ 486.281	506	3294447.57200227
613	429.1407850945	429.1407005084	429.1408696807	72.2234923551	73.062579148	2	1	429.1374511719	429.2107543945	60.4329323509	85.0373229843		[M+Na]+ 406.15	1	18220326.63866
613	424.1811668441	424.1811474511	424.1811862371	72.8578339533	73.3805392505	2	1	424.1801147461	424.1835021973	60.1115450631	86.7078169629		[M+H+NH3]+ 406.15	1	3183716.17744933
1009	610.357255632	610.3571960177	610.3573152463	620.6731489995	621.0515852664	2	1	610.3551635742	610.3652954102	606.6972194497	633.8598523231		[M+H]+ 609.35	66	3150774.78027839
1009	582.3612912864	582.360887775	582.3616947979	623.537878928	623.564816888	2	1	582.2664794922	582.3635253906	611.7060906196	635.7247682524		[M+H-CO]+ 609.35	66	545532.383556823
251	298.1154988301	298.1154903711	298.1155072891	224.6824232373	226.6659391255	2	1	297.9911499023	298.1289672852	211.9586352977	238.3629335187		[M+H]+ 297.108	62	3046555.87354198
251	320.0972494811	320.0971498493	320.0973491128	224.6824232373	226.6659391255	2	1	320.0794372559	320.1441955566	212.3249531799	238.7240796099		[M+Na]+ 297.108	62	1581972.59071154
965	556.367160635	556.3671602368	556.3671610332	738.9754391487	739.0532270688	2	1	556.2580566406	556.371887207	725.5120673183	751.7170049144		[M+H]+ 555.362	135	2933469.34512366
965	578.3532466516	578.353043437	578.3534498662	738.9754391487	739.0532270688	2	1	578.3510742188	578.3675537109	725.148244236	751.7170049144		[M+Na]+ 555.362	135	607805.271531237
155	292.1293955408	292.1293854688	292.1294056128	237.283637034	239.0491264255	2	1	291.9638366699	292.1299133301	224.6824232373	250.6018005595		[M+K]+ 253.159	46	11166768.0538378
155	254.1616729372	254.1616654305	254.1616804439	238.3629335187	239.4109178681	2	1	254.1607666016	254.2117767334	225.7643092487	251.6673701039		[M+H]+ 253.159	46	2758654.92684078
743	467.2304020151	467.2303364853	467.2304675448	483.9483096277	484.365105	2	1	467.1907348633	467.2319946289	471.29764462	497.9100642473		[M+H]+ 466.223	68	2592950.2407347
743	489.211813356	489.2116917209	489.2119349911	482.8701590141	483.2898178249	2	1	489.2083740234	489.2124328613	470.1893611054	493.8566083793		[M+Na]+ 466.223	68	1191392.45236356
1060	606.2671453867	606.2670770783	606.267213695	963.8596963406	964.8560261162	2	1	606.2639770508	606.3713378906	951.2564554136	976.8860433753		[3M+2Na+K-H]2+ 376.211	11	1957687.69313638
1060	377.2214927782	377.2214622831	377.2215232734	962.2280479954	962.8887476588	2	1	377.1798095703	377.2313537598	949.8369870862	975.1158023323		[M+K]+ 338.258 [M+H]+ 376.211 [M+2H-HCOOH]2+ 798.437	11	2586756.51883221
1104	656.3020408222	656.3020170179	656.3020646264	542.0119891188	542.2159236015	2	1	656.2774047852	656.3040161133	528.9161215664	555.4094457676		[M+Na]+ 633.313	36	511260.861314139
1104	634.3202682361	634.3201018624	634.3204346098	542.0119891188	542.2159236015	2	1	634.2440795898	634.3453369141	528.9161215664	555.276051101		[M+H]+ 633.313	36	2512001.78702978
517	388.7067134658	388.7066618986	388.706765033	506.2426185407	508.8964574601	2	1	388.7062072754	388.7070617676	491.6508252695	521.0018086451		[M+H]+ 387.699	607	2485448.34061085
517	820.3700662182	820.369998508	820.3701339285	505.5138114844	508.1628505931	2	1	820.3671875	820.3731079102	490.9111174316	519.5994812054		[2M+2Na-H]+ 387.699	607	345706.454799884
429	359.0830381925	359.0828980193	359.0831783656	962.5521306205	962.8887476588	2	1	358.9612731934	359.1473999023	949.8369870862	974.762694105		[M+H]+ 358.074	11	2450285.41998785
429	381.0600514742	381.0600097456	381.0600932027	962.8781252694	963.2145511966	2	1	380.9555969238	381.0661315918	950.5325655449	975.8204730245		[M+Na]+ 358.074	11	6684878.80616679
890	527.2959011413	527.295874911	527.2959273715	711.68504234	711.8165423904	2	1	527.2669677734	527.3657226563	699.9306871503	724.7789495661		[M+Na]+ 504.306	17	932178.862698265
890	522.3393989825	522.3392679426	522.3395300225	711.68504234	711.8165423904	2	1	522.1869506836	522.3415527344	698.8318625636	724.7789495661		[M+H+NH3]+ 504.306	17	2418253.99149003
1085	621.3082237498	621.308126	621.3083214995	72.2234923551	72.7449916104	2	1	621.3065795898	621.3095703125	60.4329323509	84.3679665059		[3M+H+Na]2+ 406.209	1	518229.289955586
1085	407.2171332673	407.2170179169	407.2172486176	70.9582950337	71.4767760035	2	1	407.1531677246	407.2506713867	58.1819721377	85.0373229843		[3M+H+K]2+ 258.162 [M+H]+ 406.209	1	2330050.00211548
103	444.2820932396	444.2820454457	444.2821410335	148.1236617713	148.6371509023	2	1	444.2814941406	444.2826538086	135.5304887446	160.5675074501		[M+H]+ 443.28	2	2289978.52926446
103	215.139307839	215.139303173	215.1393125051	146.856118364	148.0021232944	2	1	215.1391448975	215.1394348145	104.4981226703	164.6053595683		[M+2H-CH3]2+ 443.28	2	64304570.3454687
999	576.3308685132	576.3306973937	576.3310396328	1021.8752021845	1022.7126231686	2	1	576.23828125	576.3357543945	1009.5097790257	1034.9080318539		[M+H+NH3]+ 558.285	32	2251083.00717404
999	581.2677519228	581.2674166359	581.2680872097	1023.5997368565	1024.0876457877	2	1	581.1954956055	581.2913208008	1010.5672555669	1037.0525949001		[M+Na]+ 558.285	32	1535163.3394063
178	265.0244781225	265.0244246135	265.0245316315	744.4626141765	744.7447297314	2	1	264.9772338867	265.0483398438	731.8163882745	761.7790594795		[M+H]+ 264.018	164	2180207.01220676
178	287.0094314543	287.009099816	287.0097630925	743.3828663257	743.6690807973	2	1	286.9703369141	287.0238342285	730.3619350991	755.9941801879		[M+Na]+ 264.018	164	2823254.55432195
135	265.178226941	265.1782139261	265.178239956	988.2925948887	988.5594198247	2	1	265.1776428223	265.1801757813	975.8204730245	1001.9871448108		[M+Na]+ 242.187	97	2554317.62210981
135	243.1929522652	243.1929461465	243.1929583838	987.2284564383	987.5071344122	2	1	243.1786804199	243.196105957	972.6255142539	1001.0405389149		[M+H]+ 242.187	97	2085722.63140696
313	340.0367130557	340.0363814938	340.0370446177	966.5504895175	967.215463733	2	1	339.9707641602	340.0446472168	954.8191915866	980.1015597704		[M+Na]+ 317.052	25	1273458.43564738
313	318.0629804029	318.0629331132	318.0630276925	966.8911290791	967.5575560121	2	1	318.0597839355	318.1119384766	955.1710567233	981.5419201655		[M+H]+ 317.052	25	1926570.48049086
907	529.334857889	529.3348483148	529.3348674632	784.4563788447	785.2137792597	2	1	529.2449951172	529.3359375	771.9571368346	797.3612554916		[M+H]+ 528.328	479	1910776.14487043
907	551.3174248883	551.3172727533	551.3175770232	784.8164554459	785.2137792597	2	1	551.2183227539	551.3186035156	771.5953501935	797.715540599		[M+Na]+ 528.328	479	8125371.30554434
33	142.0891677245	142.0891356862	142.0891997628	71.9070102664	72.4272843079	2	1	142.0863952637	142.1229095459	59.7907861173	84.0341760361		[M+H]+ 141.084	1	1884429.77734757
33	446.2556036202	446.2553592017	446.2558480386	73.174704399	73.699502342	2	1	446.1502990723	446.2625427246	61.7217788864	108.7473270749		[3M+Na]+ 141.084	1	10231761.6698953
374	338.1255707278	338.1255189607	338.1256224949	920.9719946456	921.6422826588	2	1	337.9669494629	338.1450805664	906.945188004	933.3695096543		[M+H-CO]+ 365.113	16	792536.153998817
374	366.1203472136	366.1200741227	366.1206203044	922.3215477627	923.3347320605	2	1	365.9795532227	366.1269226074	910.1097201623	953.0338652155		[M+H]+ 365.113	16	1640896.6029303
311	316.2235204976	316.2234417628	316.2235992323	468.7115752654	469.4524025404	2	1	316.163482666	316.285369873	456.2502037502	481.7955217092		[M+H-C6H10O5]+ 477.261	132	4632844.76176834
311	478.2653857549	478.2653544604	478.2654170493	467.6031470571	467.9679678834	2	1	478.2627258301	478.2664489746	456.5652398858	478.5935123765		[M+H]+ 477.261	132	1599072.9437896
256	598.3668940067	598.366877806	598.3669102075	507.0648621848	508.0677768623	2	1	598.2835693359	598.3701782227	494.5947885361	519.0586967061		[M+H]+ 597.36	154	1566934.56228147
256	299.6875418588	299.6874833127	299.6876004049	508.4311036269	508.5307760877	2	1	299.654083252	299.6879882813	495.0338067243	521.8698132472		[M+2H]2+ 597.36	154	1000990.06820779
912	531.2785977008	531.2785640855	531.278631316	258.6162596864	260.5490133587	2	1	531.2158203125	531.2797241211	245.6073643624	270.6857530163		[M+H]+ 530.271	6	1557120.71822516
912	553.260263191	553.259970968	553.260555414	260.2257670316	261.8322171826	2	1	553.1748046875	553.2780151367	248.1287400422	272.8379162917		[M+Na]+ 530.271	6	1813045.3375892
960	552.377087233	552.3770689637	552.3771055022	822.9299608033	823.025006997	2	1	552.3753662109	552.3786621094	809.5870620817	836.1735933697		[M+H]+ 551.37	45	1494393.80339658
960	574.3582957994	574.3582877147	574.3583038841	822.5772377204	822.670249064	2	1	574.3568725586	574.3613891602	809.2315294595	835.4565701564		[M+Na]+ 551.37	45	533776.905713854
529	392.7490187575	392.7489664954	392.7490710196	885.5208834156	885.9114615457	2	1	392.7406311035	392.7502746582	872.8232245751	897.6523898196		[M+2H]2+ 783.483	521	238688.597259011
529	784.4902053024	784.4901206957	784.4902899091	885.9114615457	886.1759514651	2	1	784.4486694336	784.4920654297	872.6204647064	898.0945615676		[M+H]+ 783.483	521	1470104.54186588
377	339.1841667675	339.1840546591	339.184278876	512.0643623327	512.5712773364	2	1	339.1079101563	339.1860961914	499.3664965235	524.9035435003		[M+2H]2+ 676.355	93	4920650.74067923
377	677.3624236989	677.3624212752	677.3624261226	512.0643623327	512.5712773364	2	1	677.3214111328	677.3641967773	499.002272818	525.264155713		[M+H]+ 676.355	93	1076509.98295052
294	441.2291739307	441.2291118018	441.2292360596	455.8976775988	456.5652398858	2	1	441.1746520996	441.2366638184	441.6714062556	470.1893611054		[M+H]+ 440.223	49	1022913.43098789
294	309.1923757456	309.1923606737	309.1923908175	456.9567866033	457.6286829795	2	1	309.1526489258	309.2278747559	443.9068903643	470.1893611054		[M+H-C5H8O4]+ 440.223	49	3278110.29804748
939	543.3505907913	543.3504611091	543.3507204735	867.0450774802	867.2002360574	2	1	543.2951660156	543.3524169922	854.4826799073	880.0234120776		[M+H]+ 542.343	156	953501.51913061
939	565.3324463618	565.3323690363	565.3325236872	867.5668448693	867.7684493042	2	1	565.3311157227	565.3336181641	855.2023527234	880.8691699007		[M+Na]+ 542.343	156	2562028.63546659
751	470.2221581999	470.2220892029	470.2222271968	886.5659263817	887.1594593708	2	1	470.1278076172	470.2422790527	874.0597814517	899.1800312442		[M+H]+ 469.215	98	944571.133444598
751	492.205060077	492.2050457021	492.205074452	886.5659263817	887.1594593708	2	1	492.2031555176	492.2810058594	873.697235662	899.1800312442		[M+Na]+ 469.215	98	2708031.25141859
1042	621.3573934037	621.3573424197	621.3574443878	615.3233492082	615.3271423554	2	1	621.3518676758	621.3595581055	602.0040322184	627.7953990766		[M+Na]+ 598.367	76	435958.574234762
1042	599.3728285003	599.3727413754	599.3729156252	616.7553285022	616.7566426513	2	1	599.2672729492	599.3779296875	603.4999605832	629.5209797544		[M+H]+ 598.367	76	939667.266912338
900	528.1981866147	528.1980768235	528.1982964058	941.7717981963	942.4410183239	2	1	528.0921020508	528.1989135742	927.9196796535	955.1710567233		[M+H-CH4]+ 543.228	10	14688886.5439671
900	544.2367197613	544.2366499424	544.2367895801	943.0900158259	943.7608147057	2	1	544.0872192383	544.2482299805	928.2752435983	955.8732315168		[M+H]+ 543.228	10	921355.312800284
1077	618.3250862235	618.3250146872	618.3251577599	720.3394301725	720.468173495	2	1	618.2346191406	618.3270263672	706.6954112246	733.1961496904		[M+H-CH2]+ 631.333	174	1235702.47001009
1077	632.3407424854	632.3405677115	632.3409172594	723.0513465592	723.3002091869	2	1	632.3269042969	632.3840332031	709.982083242	736.4679030324		[M+H]+ 631.333	174	914367.646239208
571	558.2698669445	558.2694966735	558.2702372154	121.7406998994	123.1038815131	2	1	558.2506103516	558.3251342773	107.6822347744	135.5304887446		[M+H]+ 557.259	4	749971.780451227
571	407.1402744683	407.1400661249	407.1404828118	124.6129282325	125.9819660031	2	1	406.9661865234	407.1430664063	112.3569923477	136.9548991378		[2M+3Na+K-H]3+ 557.259	4	1531204.30945469
1236	778.8250570207	778.824864053	778.8252499884	859.6300156993	860.1736625673	2	1	778.7178344727	778.8259887695	847.284453326	872.2607029247		[M+Na]+ 755.836	20	477354.5069523
1236	773.8693311416	773.869277532	773.8693847512	859.6300156993	860.1736625673	2	1	773.8682250977	773.8709716797	846.9250921687	872.2607029247		[M+H+NH3]+ 755.836	20	655409.140583074
1243	780.2419469672	780.2419257729	780.2419681615	859.9627482762	860.5056049644	2	1	780.2397460938	780.2442626953	847.6439277606	873.3382210176		[M+Na]+ 757.248 [M+H+NH3]+ 762.21	20	633719.758632228
1243	785.1966422881	785.1964413965	785.1968431796	860.2950536244	860.5056049644	2	1	785.1948852539	785.3461914063	847.284453326	872.9826778068		[M+Na]+ 762.21	20	911554.104903404
340	325.7159146831	325.7158571947	325.7159721715	600.570213504	600.9915613038	2	1	325.7155456543	325.7160949707	586.577548015	614.6028649563		[M+2H]2+ 649.417	448	2716283.5663238
340	650.4243429726	650.4241937	650.4244922451	601.2887233301	601.708158119	2	1	650.4215698242	650.4249267578	587.6831169735	613.5176654694		[M+H]+ 649.417	448	539026.984382576
705	454.6543213954	454.6542109543	454.6544318364	147.8072063312	148.9534764896	2	1	454.652923584	454.6549072266	135.5304887446	160.1969842316		[M+H]+ 453.647	2	493758.869770576
705	476.6365658815	476.6365267719	476.636604991	148.4401085407	149.2703132899	2	1	476.6346130371	476.6376953125	136.2402985817	160.9360521463		[M+Na]+ 453.647	2	608901.277285918
145	248.0764294297	248.0762886438	248.0765702156	149.0751563866	149.9044754521	2	1	248.0050811768	248.1495056152	136.9548991378	161.6723853341		[M+3H-H20]3+ 759.207	2	6700808.96074156
145	760.2086424959	760.2083141596	760.2089708323	148.1236617713	149.2703132899	2	1	760.1982421875	760.3303222656	135.8844428736	160.9360521463		[M+H]+ 759.207	2	393355.283824105
522	390.2853072919	390.2852840865	390.2853304973	961.5783902415	962.2386276838	2	1	390.2836608887	390.2859191895	949.148153114	974.053079506		[M+H]+ 389.278	11	367006.43772907
522	362.2550822408	362.2549880595	362.2551764221	961.5783902415	961.9135342594	2	1	362.2525634766	362.290802002	947.4427660167	973.6979472232		[M+Na]+ 339.266 [M+H-C2H4]+ 389.278	11	937722.307199766
1283	865.3982348956	865.3980932376	865.3983765536	1021.5346283318	1022.3725618277	2	1	865.3959960938	865.3997802734	1009.1584801452	1034.188930697		[M+H+NH3]+ 847.365	32	349925.53980869
1283	870.3538031094	870.3537694128	870.353836806	1021.8752021845	1022.3725618277	2	1	870.3502197266	870.3549804688	1009.1584801452	1034.5475393834		[M+Na]+ 847.365	32	432477.412068552
288	521.0730722955	521.0729690288	521.0731755622	942.101804555	943.0997330761	2	1	521.0382080078	521.0739746094	925.7898275027	959.61920612		[3M+H+K]2+ 334.072	10	2750202.72204028
288	358.080309366	358.080112455	358.080506277	940.4328040915	941.4366886584	2	1	358.0684814453	358.1001586914	927.2044704148	973.6979472232	[71][M+1]+		10	2247348.86787707
