peakID	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	medianPurity	i
420	216.9910213803	216.9496732199	217.0327425101	1653.0866293114	1654.3448044812	4	1	216.9493560791	216.9499816895	1640.3367871727	1671.6396603242		[M+H-COCH2]+ 257.992 [M+H-COCH2]+ 257.992	9	0.0735321466	3944447.30844621
470	228.9463171273	228.9462743593	228.946376212	1606.1832747166	1606.8912939113	3	0	228.9459075928	228.9465332031	1591.5867285038	1619.5641980949			1300	0.0731074868	490119.289404391
884	288.1814590625	288.1810898676	288.1818282574	830.4939589189	831.3289876589	2	0	288.1545715332	288.2255249023	815.1524107718	848.3466122435			915	0.0717812848	1750578.32898067
689	263.1721163619	263.1710877059	263.1731450178	1093.820699955	1096.3258765258	2	0	263.1634521484	263.2011413574	1080.7792343261	1107.239804383		[M+H-CH4]+ 278.205	192	0.0703642771	2188955.47974583
144	152.0657281675	152.0591940825	152.0885802877	51.2152361271	128.5676898767	6	1	152.05418396	152.0741119385	38.7009707826	63.962485137	[21][M+2]+		14	0.0681428778	18676278.7945186
226	170.1541642717	170.1541642717	170.1541642717	626.4132521815	626.4132521815	1	0	170.1539459229	170.1544494629	612.0691805988	639.0887080182			805	0.0680091705	575905.370144849
389	208.9208260556	208.9208260556	208.9208260556	31.0536724508	31.0536724508	1	0	208.8592224121	208.9415740967	3.4872785708	43.1176730996			945	0.0673561502	542625.127468373
609	252.9720984205	252.9709004727	252.9732963683	36.486246551	36.8982168219	2	1	252.8577575684	253.0466918945	21.7321714508	48.4951268516		[M+3Na-H]2+ 437.989 [M+3Na-H]2+ 437.989	27	0.0662729293	4223100.60296831
241	174.185559517	174.1855547651	174.1855642689	786.3582851107	788.4490393876	2	0	174.1853179932	174.1856994629	771.6439976168	803.6609306313			1183	0.0662702574	813921.141194006
265	180.0670817408	180.0501912117	180.0849468028	42.4896714603	67.4696234747	4	1	180.0035858154	180.0870056152	30.2706664508	58.504319749			414	0.0635528774	14131192.61671
267	180.8946545973	180.8945883901	180.8947270893	1612.8501656047	1613.7481218884	4	1	180.8944244385	180.8946990967	1597.7292209394	1628.9554771906		[M+2K]2+ 283.871	122	0.062268185	1541141.69782063
503	234.961906648	234.9604645048	234.9731562846	1654.0168293833	1738.3894582481	5	1	234.9602050781	235.0319366455	1639.641779319	1677.1370574037	[64][M+2]+		446	0.0604735432	3971434.05035373
84	132.0405645694	132.0404987066	132.0406304321	261.8333365946	263.1155553343	2	1	132.0050506592	132.0447540283	249.1892201886	274.2800307078			6	0.0597358852	1984722.56274884
465	228.1383651288	228.1378988906	228.1388313669	798.7758177714	799.1403898454	2	1	227.9910583496	228.1461181641	785.932275063	810.3016674949	[60][M+1]+		79	0.0556010023	2726735.95951699
172	158.9333676236	158.9313911772	158.9353440699	1618.1280705664	1618.5304606071	2	0	158.9124603271	158.9409484863	1604.0439323354	1631.6723851959			1150	0.0546916772	315919.414339012
380	206.1012295278	206.0995563546	206.102902701	51.3745740346	51.5080987425	2	1	205.9710388184	206.1277770996	38.1928975774	64.8078150318	[49][M+1]+		8	0.0540723022	5029302.3335802
223	169.9811443263	169.9811134175	169.9811752351	1293.3336125109	1293.4034883216	2	0	169.9808807373	169.981262207	1279.7853466335	1306.2186608935	[28][M+1]+		68	0.0537567889	665034.905968808
146	152.9352446584	152.9352005357	152.9353237203	1617.9607052207	1618.4902414905	4	1	152.9349975586	152.9353790283	1603.0507372805	1633.8990404641			1149	0.0513403154	577037.946836209
587	249.2577027317	249.2576425318	249.2577931311	1286.4429196231	1287.0487761006	4	1	249.2569732666	249.258026123	1273.994615424	1298.9103916311			1019	0.0507328869	332184.501127134
685	263.1539811374	263.153519103	263.1544431717	827.5671113771	828.4190212863	2	0	263.1073913574	263.164642334	814.786692401	840.6955760376			912	0.0504302474	2224954.29958494
961	296.2152424239	296.2126878951	296.2177969527	1232.3778860861	1232.9432380934	2	0	296.19140625	296.2568664551	1221.023539153	1242.9578972145			167	0.0470430271	3845591.73671686
213	167.1544733161	167.1544419741	167.1545046582	964.4471815868	967.3807871749	2	0	167.1541748047	167.1546936035	952.1945020997	976.6883413654			760	0.0450076341	168348.189366331
376	205.1115619564	205.0143511283	205.1116922658	49.7689036186	52.9480628926	3	1	204.9400024414	205.0477600098	36.486246551	62.3667335657	[49][M]+	[M+Na]+ 182.125	8	0.0423012923	56976265.1613751
202	165.1394980585	165.138520077	165.14047604	1021.8752021845	1022.3725618277	2	1	165.0609741211	165.1640930176	1009.1584801452	1034.5475393834			53	0.041800196	11501055.2115075
879	287.2817442423	287.2185164056	287.2828521656	1218.2888833556	1296.2815116784	3	0	287.1953125	287.222442627	1205.8705008501	1233.0578560809			1508	0.0412739421	543145.329337794
269	181.0730479988	180.9786548425	181.0741731598	51.7181037643	117.1974990954	3	1	180.9785614014	180.9787597656	38.759003571	67.8355802392		[M+Na]+ 158.086	78	0.0407317052	32551028.6952456
263	179.1626845801	179.1626840363	179.162685124	716.0470653678	716.2848796598	2	1	179.1541442871	179.1795806885	699.9306871503	732.9070424152			326	0.0402164023	504309.113719727
433	220.8872527022	220.8870806766	220.8874247278	1616.7313459019	1617.4104881828	2	0	220.8863677979	220.8873596191	1602.9841418561	1631.9965549225			1140	0.0392186807	487901.984145979
690	263.2273609796	263.2217920913	263.232929868	1195.4799893616	1196.7890274271	2	0	263.1833496094	263.2372436523	1182.9786853191	1209.640810835			1495	0.0350121824	1851709.73589266
681	262.9108916388	262.9094435122	262.9123397653	1613.0579937173	1613.2020629431	2	0	262.8716125488	262.9465637207	1598.463485753	1627.9738965376		[M+H-H20]+ 279.92 [M+H-COCH2]+ 303.918	122	0.0339770099	733767.000948141
87	133.0918000099	133.0916936951	133.0919063248	70.0089654149	70.5237848265	2	1	133.0320587158	133.1055755615	55.5861923375	81.7209168342	[14][M+1]+		1	0.0284286781	128151429.826519
33	116.0171812492	116.0171812492	116.0171812492	1645.8341326944	1645.8341326944	1	0	116.001953125	116.0250167847	1632.1122866215	1663.1424532004			795	0.0266447297	1478185.8899884
177	159.0947264007	159.0940866959	159.0953661055	116.9346702801	117.9017502826	2	1	158.9964752197	159.1130371094	104.852805025	128.8646966363		[M+H]+ 158.086	78	0.0260078006	34420501.4257812
442	222.1473729039	222.1203522348	222.1815073742	1099.6233116324	1147.5431972873	6	1	222.0051879883	222.1210021973	1131.4973606784	1157.5293664219		[M+2H-C5H8O4]2+ 574.327	44	0.0244581167	10043238.7075544
98	137.0759725574	137.0759725574	137.0759725574	68.6190294403	68.6190294403	1	0	137.029800415	137.0794219971	57.0338802864	76.9349383291		[M+H]+ 136.065	5	0.0234120651	19089288.0182698
211	167.1544915096	167.1544809831	167.154502036	805.1193658911	806.7263428096	2	0	167.1542816162	167.1546936035	790.7739782605	820.7866779934			332	0.0226403327	227581.140884971
585	248.9856822775	248.9840761269	248.9884729469	1650.9329742471	1651.3922910285	4	1	248.9756774902	249.0471801758	1634.7468878861	1668.0303597848	[71][M+2]+		9	0.0215003673	5205055.35250499
166	157.1697606388	157.1696583173	157.1698629602	635.093689717	637.7138098677	2	0	157.1587371826	157.1703033447	619.19982833	650.2460276904			237	0.0211727682	223439.786300687
238	173.1514917826	173.1508296969	173.1521538683	860.62903374	860.83796305	2	1	173.0780487061	173.1732635498	847.6439277606	873.697235662			30	0.0209751326	6360728.3034267
568	247.0545972267	247.053656172	247.0555382815	44.0626914898	44.1798141313	2	1	246.9796295166	247.1484985352	30.2005231	57.2095961865			3	0.0204809915	33188402.8865803
80	131.1627145148	131.1626916606	131.1627489667	439.711510473	442.534005412	4	1	131.1625823975	131.1628417969	424.5633614236	456.9567866033	[11][M+1]+		1052	0.0202135757	852089.148363257
628	255.2782845999	255.2766939303	255.2798752695	1251.4995789355	1252.7126217986	2	0	255.2509307861	255.2797546387	1238.8625798384	1264.4451501628			158	0.020195607	215537.522339567
37	117.0630414349	117.0624080529	117.063674817	261.1898835131	262.7942438981	2	1	117.0547637939	117.0912475586	248.4835658311	273.9191235592			6	0.0199549068	2823870.59383381
119	145.1736868442	145.1732110289	145.1741626594	895.9649016663	896.2194492895	2	1	145.0860595703	145.1783752441	883.5359726561	911.4740519196			853	0.0195104738	4379772.34712808
62	124.073772349	124.0736833999	124.0738612982	63.6596712174	64.1613923803	2	1	124.024597168	124.0971069336	51.3745740346	76.4063879476			538	0.0184897042	19231308.2836515
385	207.027914575	207.0267542329	207.0290749171	39.9779595352	40.7167314713	2	1	207.0146179199	207.0719146729	27.9319318508	52.340982412		[M+K]+ 168.065	27	0.0167919483	26633312.4574299
49	121.0665089134	121.0654552202	121.0675626066	960.6076389918	961.2512084961	2	1	120.9566497803	121.1014404297	943.4205498916	973.3408456687		[M+2Na]2+ 196.163	17	0.0152955091	11979129.6083439
403	213.0966094063	213.0950777853	213.0981410273	135.1742696394	136.6349960562	2	1	213.0736999512	213.1602478027	123.3394283145	147.173933117			1400	0.0144785034	5618100.96922563
738	269.2100782967	269.209519506	269.2115358951	1192.7144845472	1193.7638017872	3	0	269.1858825684	269.2476196289	1177.4780974479	1206.8833697398			1404	0.0136696033	5872915.57495561
854	284.8851896296	284.882920762	284.8869982769	1613.5564382746	1614.1507901153	4	1	284.8692016602	284.9472045898	1598.7562112277	1627.5708360419		[M+H]+ 283.871	122	0.0131421844	1364617.87063924
459	226.9074692884	226.9074692884	226.9074692884	1629.825398414	1629.825398414	1	0	226.9044494629	226.9442749023	1615.9736376459	1643.3574363798			1288	0.012957265	118644.733434215
734	268.8393581994	268.8393581994	268.8393581994	37.8733796438	37.8733796438	1	0	268.8317871094	268.9499206543	24.0890161	49.2587432557			27	0.0094161801	788633.764597782
860	285.2637417481	285.2615867676	285.2662615759	1271.717233	1282.743008287	4	1	285.2423706055	285.3346862793	1258.3174386432	1295.9535724539			1372	0.0092676806	14769869.2511834
189	162.9291142956	162.9291142956	162.9291142956	12.8223016508	12.8223016508	1	0	162.9071655273	162.929397583	-1.9732102312	30.2706664508			331	0.0086036912	0
